DATE,USD_INR,returns,log_returns,SMA_7,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,volatility_30,price_vs_sma7,price_vs_sma30
1973-12-27,8.16,0.004926,0.004914,8.125714,8.046333,8.120321,8.057638,0.062683,0.073248,69.230769,0.006403,1.004219,1.014127
1973-12-28,8.16,0.0,0.0,8.131429,8.056333,8.126425,8.06522,0.061205,0.07084,69.230769,0.005191,1.003514,1.012868
1973-12-31,8.16,0.0,0.0,8.137143,8.066333,8.131591,8.072241,0.05935,0.068542,69.230769,0.005191,1.002809,1.011612
1974-01-01,8.16,0.0,0.0,8.142857,8.077333,8.135961,8.078741,0.05722,0.066277,57.894737,0.005108,1.002105,1.010234
1974-01-02,8.16,0.0,0.0,8.148571,8.088333,8.13966,8.084761,0.054899,0.064002,57.894737,0.005108,1.001403,1.00886
1974-01-03,8.21,0.006127,0.006109,8.161429,8.101,8.150481,8.094038,0.056444,0.06249,66.666667,0.005173,1.005951,1.013455
1974-01-04,8.21,0.0,0.0,8.174286,8.108,8.159638,8.102627,0.057011,0.061394,52.941176,0.003558,1.004369,1.01258
1974-01-07,8.21,0.0,0.0,8.181429,8.115,8.167386,8.110581,0.056805,0.060476,52.941176,0.003558,1.003492,1.011707
1974-01-08,8.4,0.023143,0.022879,8.215714,8.128333,8.203173,8.132019,0.071153,0.062612,100.0,0.005361,1.022431,1.033422
1974-01-09,8.4,0.0,0.0,8.25,8.139667,8.233454,8.15187,0.081584,0.066406,100.0,0.005253,1.018182,1.031983
1974-01-10,8.4,0.0,0.0,8.284286,8.151,8.259076,8.17025,0.088827,0.07089,100.0,0.005253,1.013968,1.030548
1974-01-11,8.4,0.0,0.0,8.318571,8.162333,8.280757,8.187268,0.093489,0.07541,100.0,0.005253,1.009789,1.029117
1974-01-14,8.36,-0.004762,-0.004773,8.34,8.173333,8.292948,8.200063,0.092885,0.078905,87.5,0.005291,1.002398,1.022838
1974-01-15,8.36,0.0,0.0,8.361429,8.184333,8.303264,8.21191,0.091353,0.081395,87.5,0.005291,0.999829,1.021464
1974-01-16,8.36,0.0,0.0,8.382857,8.195333,8.311992,8.22288,0.089112,0.082938,85.714286,0.005291,0.997273,1.020093
1974-01-17,8.36,0.0,0.0,8.377143,8.205333,8.319378,8.233037,0.086341,0.083619,85.714286,0.005277,0.997954,1.01885
1974-01-18,8.58,0.026316,0.025975,8.402857,8.222667,8.359474,8.258738,0.100736,0.087042,92.0,0.006939,1.021081,1.043457
1974-01-21,8.58,0.0,0.0,8.428571,8.24,8.393401,8.282535,0.110866,0.091807,92.0,0.006939,1.017966,1.041262
1974-01-22,8.58,0.0,0.0,8.454286,8.257333,8.422109,8.30457,0.117539,0.096953,92.0,0.006939,1.01487,1.039076
1974-01-23,8.62,0.004662,0.004651,8.491429,8.273667,8.452553,8.327935,0.124619,0.102486,91.836735,0.006847,1.015141,1.04186
1974-01-24,8.62,0.0,0.0,8.528571,8.29,8.478314,8.349569,0.128745,0.107738,91.836735,0.006847,1.01072,1.039807
1974-01-25,8.62,0.0,0.0,8.565714,8.306333,8.500112,8.369601,0.130511,0.112293,91.836735,0.006847,1.006338,1.037762
1974-01-28,8.55,-0.008121,-0.008154,8.592857,8.318,8.507787,8.382964,0.124823,0.114799,70.27027,0.006969,0.995012,1.027891
1974-01-29,8.55,0.0,0.0,8.588571,8.329667,8.514281,8.395337,0.118944,0.115628,70.27027,0.006969,0.995509,1.026452
1974-01-30,8.55,0.0,0.0,8.584286,8.344,8.519777,8.406794,0.112983,0.115099,70.27027,0.006648,0.996006,1.024688
1974-01-31,8.55,0.0,0.0,8.58,8.358333,8.524426,8.417401,0.107025,0.113484,70.27027,0.006648,0.996503,1.022931
1974-02-01,8.23,-0.037427,-0.038145,8.524286,8.362,8.47913,8.40352,0.07561,0.105909,40.0,0.00986,0.965477,0.984214
1974-02-04,8.23,0.0,0.0,8.468571,8.365667,8.440802,8.390667,0.050136,0.094755,40.0,0.00986,0.971829,0.983783
1974-02-05,8.23,0.0,0.0,8.412857,8.369333,8.408371,8.378765,0.029606,0.081725,40.0,0.00986,0.978265,0.983352
1974-02-06,8.23,0.0,0.0,8.367143,8.373,8.380929,8.367746,0.013184,0.068017,40.0,0.00986,0.983609,0.982921
1974-02-07,8.23,0.0,0.0,8.321429,8.375333,8.35771,8.357542,0.000167,0.054447,9.302326,0.009824,0.989013,0.982647
1974-02-08,8.37,0.017011,0.016868,8.295714,8.382333,8.3596,8.358465,0.001135,0.043784,31.578947,0.01028,1.008955,0.998529
1974-02-11,8.37,0.0,0.0,8.27,8.389333,8.3612,8.35932,0.001881,0.035404,31.578947,0.01028,1.012092,0.997695
1974-02-12,8.37,0.0,0.0,8.29,8.396333,8.362554,8.360111,0.002443,0.028812,26.415094,0.01028,1.00965,0.996864
1974-02-13,8.33,-0.004779,-0.00479,8.304286,8.402,8.357546,8.35788,-0.000334,0.022982,24.561404,0.01033,1.003097,0.991431
1974-02-14,8.33,0.0,0.0,8.318571,8.406,8.353308,8.355815,-0.002507,0.017885,24.561404,0.01028,1.001374,0.990959
1974-02-15,8.23,-0.012005,-0.012077,8.318571,8.406667,8.334338,8.346495,-0.012158,0.011876,23.333333,0.010533,0.989353,0.978985
1974-02-18,8.23,0.0,0.0,8.318571,8.407333,8.318286,8.337866,-0.019581,0.005585,23.333333,0.010533,0.989353,0.978907
1974-02-19,8.23,0.0,0.0,8.298571,8.401667,8.304703,8.329876,-0.025173,-0.000567,23.333333,0.009613,0.991737,0.979568
1974-02-20,8.23,0.0,0.0,8.278571,8.396,8.29321,8.322478,-0.029267,-0.006307,23.333333,0.009613,0.994133,0.980229
1974-02-21,8.2,-0.003645,-0.003652,8.254286,8.389333,8.27887,8.313405,-0.034535,-0.011953,45.16129,0.009628,0.993423,0.977432
1974-02-22,8.2,0.0,0.0,8.235714,8.382667,8.266736,8.305005,-0.038269,-0.017216,45.16129,0.009628,0.995663,0.978209
1974-02-25,8.2,0.0,0.0,8.217143,8.377333,8.256469,8.297227,-0.040758,-0.021924,45.16129,0.009599,0.997914,0.978832
1974-02-26,8.2,0.0,0.0,8.212857,8.372,8.247782,8.290025,-0.042243,-0.025988,45.16129,0.009599,0.998435,0.979455
1974-02-27,8.2,0.0,0.0,8.208571,8.366667,8.240431,8.283356,-0.042926,-0.029375,45.16129,0.009599,0.998956,0.98008
1974-02-28,8.16,-0.004878,-0.00489,8.198571,8.36,8.228057,8.274219,-0.046162,-0.032733,0.0,0.009629,0.995295,0.976077
1974-03-01,8.2,0.004902,0.00489,8.194286,8.347333,8.22374,8.268721,-0.044981,-0.035182,16.0,0.008282,1.000697,0.98235
1974-03-04,8.2,0.0,0.0,8.194286,8.334667,8.220088,8.263631,-0.043543,-0.036854,16.0,0.008282,1.000697,0.983843
1974-03-05,8.2,0.0,0.0,8.194286,8.322,8.216997,8.258917,-0.04192,-0.037868,19.047619,0.008282,1.000697,0.98534
1974-03-06,8.2,0.0,0.0,8.194286,8.308,8.214382,8.254553,-0.040171,-0.038328,19.047619,0.008206,1.000697,0.987
1974-03-07,8.08,-0.014634,-0.014742,8.177143,8.29,8.193708,8.241623,-0.047915,-0.040246,17.391304,0.008538,0.98812,0.974668
1974-03-08,8.1,0.002475,0.002472,8.162857,8.272667,8.179292,8.231133,-0.051841,-0.042565,24.0,0.008571,0.9923,0.979128
1974-03-11,8.1,0.0,0.0,8.154286,8.257667,8.167093,8.221419,-0.054326,-0.044917,24.0,0.008501,0.993343,0.980907
1974-03-12,8.1,0.0,0.0,8.14,8.242667,8.156771,8.212425,-0.055654,-0.047064,24.0,0.008501,0.995086,0.982692
1974-03-13,8.1,0.0,0.0,8.125714,8.227667,8.148037,8.204097,-0.05606,-0.048864,27.272727,0.008501,0.996835,0.984483
1974-03-14,8.1,0.0,0.0,8.111429,8.212667,8.140647,8.196386,-0.05574,-0.050239,27.272727,0.008501,0.998591,0.986281
1974-03-15,8.03,-0.008642,-0.00868,8.087143,8.206,8.123624,8.184061,-0.060437,-0.052279,20.689655,0.00523,0.992934,0.978552
1974-03-18,8.03,0.0,0.0,8.08,8.199333,8.10922,8.172649,-0.063429,-0.054509,20.689655,0.00523,0.993812,0.979348
1974-03-19,8.03,0.0,0.0,8.07,8.192667,8.097033,8.162083,-0.06505,-0.056617,20.689655,0.00523,0.995043,0.980145
1974-03-20,8.03,0.0,0.0,8.06,8.186,8.08672,8.152299,-0.065579,-0.058409,24.0,0.00523,0.996278,0.980943
1974-03-21,8.03,0.0,0.0,8.05,8.179333,8.077994,8.14324,-0.065246,-0.059777,9.52381,0.00523,0.997516,0.981743
1974-03-22,7.97,-0.007472,-0.0075,8.031429,8.166,8.061379,8.130407,-0.069028,-0.061627,7.407407,0.004173,0.992351,0.975998
1974-03-25,7.97,0.0,0.0,8.012857,8.152667,8.047321,8.118525,-0.071204,-0.063542,7.407407,0.004173,0.994651,0.977594
1974-03-26,7.97,0.0,0.0,8.004286,8.139333,8.035425,8.107523,-0.072098,-0.065253,7.407407,0.004173,0.995717,0.979196
1974-03-27,7.97,0.0,0.0,7.995714,8.127333,8.02536,8.097336,-0.071976,-0.066598,13.333333,0.00414,0.996784,0.980641
1974-03-28,7.97,0.0,0.0,7.987143,8.115333,8.016843,8.087904,-0.071061,-0.067491,0.0,0.00414,0.997854,0.982092
1974-03-29,7.81,-0.020075,-0.02028,7.955714,8.101333,7.985021,8.067319,-0.082298,-0.070452,0.0,0.005038,0.981684,0.964039
1974-04-01,7.81,0.0,0.0,7.924286,8.087333,7.958095,8.048258,-0.090163,-0.074394,0.0,0.005038,0.985578,0.965708
1974-04-02,7.81,0.0,0.0,7.901429,8.073333,7.935311,8.030609,-0.095298,-0.078575,0.0,0.005038,0.988429,0.967382
1974-04-03,7.81,0.0,0.0,7.878571,8.059333,7.916032,8.014268,-0.098235,-0.082507,0.0,0.005038,0.991296,0.969063
1974-04-04,7.81,0.0,0.0,7.855714,8.046333,7.89972,7.999137,-0.099417,-0.085889,0.0,0.005034,0.994181,0.970628
1974-04-05,7.84,0.003841,0.003834,7.837143,8.034333,7.890532,7.987349,-0.096817,-0.088075,12.0,0.005125,1.000365,0.975812
1974-04-08,7.84,0.0,0.0,7.818571,8.022333,7.882758,7.976434,-0.093676,-0.089195,12.0,0.005125,1.002741,0.977272
1974-04-09,7.84,0.0,0.0,7.822857,8.010333,7.87618,7.966328,-0.090148,-0.089386,12.0,0.005125,1.002191,0.978736
1974-04-10,7.81,-0.003827,-0.003834,7.822857,7.997333,7.865998,7.954748,-0.08875,-0.089259,10.714286,0.005134,0.998356,0.976576
1974-04-11,7.81,0.0,0.0,7.822857,7.985667,7.857383,7.944026,-0.086643,-0.088735,13.636364,0.005104,0.998356,0.978002
1974-04-12,7.97,0.020487,0.02028,7.845714,7.978,7.874709,7.94595,-0.071241,-0.085237,50.0,0.006379,1.015841,0.998997
1974-04-15,7.97,0.0,0.0,7.868571,7.970333,7.889369,7.947732,-0.058363,-0.079862,50.0,0.006379,1.01289,0.999958
1974-04-16,8.0,0.003764,0.003757,7.891429,7.963667,7.906389,7.951603,-0.045214,-0.072932,53.658537,0.006435,1.013758,1.004562
1974-04-17,7.97,-0.00375,-0.003757,7.91,7.956,7.916175,7.952966,-0.036791,-0.065704,50.0,0.006455,1.007585,1.00176
1974-04-18,7.97,0.0,0.0,7.928571,7.952333,7.924456,7.954228,-0.029772,-0.058517,78.571429,0.005906,1.005225,1.002222
1974-04-19,7.87,-0.012547,-0.012626,7.937143,7.944667,7.916078,7.947989,-0.03191,-0.053196,57.894737,0.006279,0.991541,0.990602
1974-04-22,7.87,0.0,0.0,7.945714,7.937,7.908989,7.942212,-0.033222,-0.049201,57.894737,0.006279,0.990471,0.991559
1974-04-23,7.87,0.0,0.0,7.931429,7.929333,7.902991,7.936863,-0.033872,-0.046135,57.894737,0.006279,0.992255,0.992517
1974-04-24,7.87,0.0,0.0,7.917143,7.921667,7.897915,7.93191,-0.033994,-0.043707,57.894737,0.006279,0.994045,0.993478
1974-04-25,7.87,0.0,0.0,7.898571,7.914,7.893621,7.927324,-0.033703,-0.041706,54.285714,0.006279,0.996383,0.99444
1974-04-26,7.81,-0.007624,-0.007653,7.875714,7.906667,7.880756,7.918633,-0.037877,-0.040941,46.341463,0.006239,0.991656,0.987774
1974-04-29,7.81,0.0,0.0,7.852857,7.899333,7.86987,7.910586,-0.040716,-0.040896,46.341463,0.006239,0.994542,0.988691
1974-04-30,7.81,0.0,0.0,7.844286,7.892,7.86066,7.903136,-0.042476,-0.041212,50.0,0.006239,0.995629,0.98961
1974-05-01,7.81,0.0,0.0,7.835714,7.884667,7.852866,7.896237,-0.043371,-0.041644,50.0,0.006239,0.996718,0.99053
1974-05-02,7.81,0.0,0.0,7.827143,7.877333,7.846271,7.889849,-0.043578,-0.04203,13.636364,0.006239,0.99781,0.991452
1974-05-03,7.75,-0.007682,-0.007712,7.81,7.87,7.83146,7.87949,-0.048029,-0.04323,10.714286,0.006246,0.992318,0.984752
1974-05-06,7.75,0.0,0.0,7.792857,7.862667,7.818928,7.869898,-0.05097,-0.044778,0.0,0.006246,0.9945,0.985671
1974-05-07,7.87,0.015484,0.015365,7.801429,7.859333,7.826785,7.869905,-0.04312,-0.044447,35.294118,0.006919,1.00879,1.001357
1974-05-08,7.75,-0.015248,-0.015365,7.792857,7.852,7.814972,7.861023,-0.046051,-0.044768,26.086957,0.007436,0.9945,0.98701
1974-05-09,7.75,0.0,0.0,7.784286,7.844667,7.804976,7.852799,-0.047823,-0.045379,33.333333,0.007436,0.995596,0.987932
1974-05-10,7.72,-0.003871,-0.003878,7.771429,7.841667,7.791903,7.842962,-0.051059,-0.046515,30.769231,0.00651,0.993382,0.984485
1974-05-13,7.72,0.0,0.0,7.758571,7.838667,7.780841,7.833854,-0.053013,-0.047814,30.769231,0.00651,0.995029,0.984861
1974-05-14,7.72,0.0,0.0,7.754286,7.835667,7.771481,7.825421,-0.05394,-0.04904,30.769231,0.00651,0.995578,0.985238
1974-05-15,7.72,0.0,0.0,7.75,7.832667,7.763561,7.817612,-0.054051,-0.050042,30.769231,0.00651,0.996129,0.985616
1974-05-16,7.72,0.0,0.0,7.728571,7.829667,7.756859,7.810381,-0.053522,-0.050738,36.363636,0.00651,0.998891,0.985993
1974-05-17,7.81,0.011658,0.011591,7.737143,7.828667,7.765035,7.810353,-0.045318,-0.049654,50.0,0.00683,1.009417,0.997616
1974-05-20,7.81,0.0,0.0,7.745714,7.827667,7.771952,7.810327,-0.038374,-0.047398,50.0,0.00683,1.0083,0.997743
1974-05-21,7.84,0.003841,0.003834,7.762857,7.827667,7.782421,7.812525,-0.030104,-0.043939,53.333333,0.006868,1.009937,1.001576
1974-05-22,7.81,-0.003827,-0.003834,7.775714,7.827667,7.786664,7.812338,-0.025674,-0.040286,50.0,0.006868,1.004409,0.997743
1974-05-23,7.81,0.0,0.0,7.788571,7.827667,7.790254,7.812165,-0.02191,-0.036611,57.142857,0.006868,1.002751,0.997743
1974-05-24,7.81,0.0,0.0,7.801429,7.822333,7.793292,7.812004,-0.018712,-0.033031,57.142857,0.005702,1.001099,0.998423
1974-05-27,7.81,0.0,0.0,7.814286,7.817,7.795863,7.811856,-0.015993,-0.029624,40.0,0.005702,0.999452,0.999105
1974-05-28,7.81,0.0,0.0,7.814286,7.810667,7.798038,7.811718,-0.013681,-0.026435,66.666667,0.005642,0.999452,0.999915
1974-05-29,7.81,0.0,0.0,7.814286,7.805333,7.799878,7.811591,-0.011713,-0.023491,66.666667,0.005616,0.999452,1.000598
1974-05-30,7.81,0.0,0.0,7.81,7.8,7.801435,7.811473,-0.010038,-0.0208,80.0,0.005616,1.0,1.001282
1974-05-31,7.87,0.007682,0.007653,7.818571,7.8,7.811984,7.815808,-0.003825,-0.017405,85.714286,0.005342,1.006578,1.008974
1974-06-03,7.87,0.0,0.0,7.827143,7.8,7.820909,7.819823,0.001087,-0.013707,85.714286,0.005342,1.005475,1.008974
1974-06-04,7.87,0.0,0.0,7.835714,7.8,7.828462,7.82354,0.004922,-0.009981,85.714286,0.005342,1.004376,1.008974
1974-06-05,7.87,0.0,0.0,7.844286,7.8,7.834852,7.826981,0.007871,-0.006411,85.714286,0.005342,1.003278,1.008974
1974-06-06,7.87,0.0,0.0,7.852857,7.8,7.84026,7.830168,0.010092,-0.00311,75.0,0.005342,1.002183,1.008974
1974-06-07,7.81,-0.007624,-0.007653,7.852857,7.8,7.835604,7.828674,0.00693,-0.001102,50.0,0.005342,0.994542,1.001282
1974-06-10,7.81,0.0,0.0,7.852857,7.8,7.831665,7.82729,0.004375,-7e-06,40.0,0.005342,0.994542,1.001282
1974-06-11,7.81,0.0,0.0,7.844286,7.8,7.828332,7.82601,0.002322,0.000459,50.0,0.005342,0.995629,1.001282
1974-06-12,7.81,0.0,0.0,7.835714,7.8,7.825512,7.824824,0.000688,0.000505,50.0,0.005342,0.996718,1.001282
1974-06-13,7.81,0.0,0.0,7.827143,7.8,7.823125,7.823726,-0.0006,0.000284,50.0,0.005342,0.99781,1.001282
1974-06-14,7.87,0.007682,0.007653,7.827143,7.804,7.830337,7.827153,0.003183,0.000864,66.666667,0.005314,1.005475,1.008457
1974-06-17,7.87,0.0,0.0,7.827143,7.808,7.836439,7.830327,0.006112,0.001913,66.666667,0.005314,1.005475,1.007941
1974-06-18,7.87,0.0,0.0,7.835714,7.808,7.841602,7.833266,0.008336,0.003198,66.666667,0.004513,1.004376,1.007941
1974-06-19,7.87,0.0,0.0,7.844286,7.812,7.845971,7.835987,0.009984,0.004555,66.666667,0.003457,1.003278,1.007424
1974-06-20,7.87,0.0,0.0,7.852857,7.816,7.849668,7.838507,0.011161,0.005876,50.0,0.003457,1.002183,1.006909
1974-06-21,7.87,0.0,0.0,7.861429,7.821,7.852796,7.840839,0.011956,0.007092,50.0,0.003358,1.00109,1.006265
1974-06-24,7.87,0.0,0.0,7.87,7.826,7.855443,7.842999,0.012443,0.008162,50.0,0.003358,1.0,1.005622
1974-06-25,7.87,0.0,0.0,7.87,7.831,7.857682,7.844999,0.012683,0.009067,50.0,0.003358,1.0,1.00498
1974-06-26,7.81,-0.007624,-0.007653,7.861429,7.834,7.850346,7.842407,0.00794,0.008841,33.333333,0.003684,0.993458,0.996936
1974-06-27,7.81,0.0,0.0,7.852857,7.837,7.844139,7.840006,0.004133,0.007899,50.0,0.003684,0.994542,0.996555
1974-06-28,7.87,0.007682,0.007653,7.852857,7.839,7.848118,7.842228,0.00589,0.007498,66.666667,0.003323,1.002183,1.003955
1974-07-01,7.81,-0.007624,-0.007653,7.844286,7.839,7.842254,7.839841,0.002413,0.006481,50.0,0.003624,0.995629,0.996301
1974-07-02,7.81,0.0,0.0,7.835714,7.838,7.837292,7.83763,-0.000339,0.005117,50.0,0.003551,0.996718,0.996428
1974-07-03,7.81,0.0,0.0,7.827143,7.838,7.833093,7.835584,-0.002491,0.003595,50.0,0.003481,0.99781,0.996428
1974-07-04,7.81,0.0,0.0,7.818571,7.838,7.82954,7.833689,-0.004149,0.002046,33.333333,0.003481,0.998904,0.996428
1974-07-05,7.87,0.007682,0.007653,7.827143,7.84,7.835765,7.836378,-0.000614,0.001514,50.0,0.003751,1.005475,1.003827
1974-07-08,7.81,-0.007624,-0.007653,7.827143,7.84,7.831801,7.834424,-0.002624,0.000687,40.0,0.00402,0.99781,0.996173
1974-07-09,7.81,0.0,0.0,7.818571,7.84,7.828447,7.832615,-0.004168,-0.000284,40.0,0.00402,0.998904,0.996173
1974-07-10,7.81,0.0,0.0,7.818571,7.84,7.825609,7.83094,-0.005331,-0.001294,40.0,0.00402,0.998904,0.996173
1974-07-11,7.81,0.0,0.0,7.818571,7.84,7.823208,7.829389,-0.006181,-0.002271,40.0,0.00402,0.998904,0.996173
1974-07-12,7.87,0.007682,0.007653,7.827143,7.84,7.830406,7.832397,-0.001991,-0.002215,50.0,0.00402,1.005475,1.003827
1974-07-15,7.81,-0.007624,-0.007653,7.827143,7.838,7.827267,7.830738,-0.003471,-0.002466,42.857143,0.004256,0.99781,0.996428
1974-07-16,7.81,0.0,0.0,7.818571,7.836,7.82461,7.829202,-0.004591,-0.002891,50.0,0.004256,0.998904,0.996682
1974-07-17,7.81,0.0,0.0,7.818571,7.834,7.822363,7.82778,-0.005417,-0.003396,50.0,0.004256,0.998904,0.996936
1974-07-18,7.81,0.0,0.0,7.818571,7.832,7.820461,7.826463,-0.006002,-0.003917,40.0,0.004256,0.998904,0.997191
1974-07-19,7.87,0.007682,0.007653,7.827143,7.834,7.828082,7.829688,-0.001605,-0.003455,60.0,0.004256,1.005475,1.004595
1974-07-22,7.81,-0.007624,-0.007653,7.827143,7.834,7.8253,7.828229,-0.002929,-0.00335,50.0,0.004494,0.99781,0.996936
1974-07-23,7.87,0.007682,0.007653,7.827143,7.836,7.832177,7.831323,0.000854,-0.002509,57.142857,0.004706,1.005475,1.004339
1974-07-24,7.84,-0.003812,-0.003819,7.831429,7.837,7.833381,7.831966,0.001415,-0.001724,53.333333,0.004765,1.001094,1.000383
1974-07-25,7.84,0.0,0.0,7.835714,7.838,7.834399,7.832561,0.001838,-0.001012,46.153846,0.004765,1.000547,1.000255
1974-07-26,7.87,0.003827,0.003819,7.844286,7.838,7.839876,7.835334,0.004542,9.9e-05,58.333333,0.004605,1.003278,1.004083
1974-07-29,7.87,0.0,0.0,7.852857,7.838,7.844511,7.837902,0.006608,0.001401,58.333333,0.004605,1.002183,1.004083
1974-07-30,7.87,0.0,0.0,7.852857,7.838,7.848432,7.84028,0.008152,0.002751,58.333333,0.004605,1.002183,1.004083
1974-07-31,7.87,0.0,0.0,7.861429,7.838,7.85175,7.842481,0.009269,0.004055,58.333333,0.004605,1.00109,1.004083
1974-08-01,7.81,-0.007624,-0.007653,7.852857,7.836,7.845327,7.840075,0.005252,0.004294,41.666667,0.004812,0.994542,0.996682
1974-08-02,7.81,0.0,0.0,7.848571,7.834,7.839892,7.837848,0.002045,0.003844,50.0,0.004812,0.995086,0.996936
1974-08-05,7.87,0.007682,0.007653,7.852857,7.834,7.844524,7.840229,0.004295,0.003934,58.333333,0.005024,1.002183,1.004595
1974-08-06,7.87,0.0,0.0,7.852857,7.834,7.848443,7.842434,0.006009,0.004349,58.333333,0.005024,1.002183,1.004595
1974-08-07,7.87,0.0,0.0,7.852857,7.836,7.85176,7.844476,0.007284,0.004936,58.333333,0.004812,1.002183,1.004339
1974-08-08,7.87,0.0,0.0,7.852857,7.838,7.854566,7.846367,0.008199,0.005589,50.0,0.004812,1.002183,1.004083
1974-08-09,7.94,0.008895,0.008855,7.862857,7.840333,7.86771,7.853303,0.014407,0.007352,70.967742,0.00488,1.009811,1.012712
1974-08-12,7.94,0.0,0.0,7.881429,7.844667,7.878831,7.859725,0.019107,0.009703,64.0,0.004645,1.007432,1.012153
1974-08-13,7.94,0.0,0.0,7.9,7.849,7.888242,7.865671,0.022571,0.012277,72.727273,0.004645,1.005063,1.011594
1974-08-14,7.94,0.0,0.0,7.91,7.853333,7.896205,7.871177,0.025028,0.014827,72.727273,0.004645,1.003793,1.011036
1974-08-15,7.94,0.0,0.0,7.92,7.857667,7.902942,7.876275,0.026667,0.017195,68.421053,0.004645,1.002525,1.010478
1974-08-16,8.06,0.015113,0.015,7.947143,7.864,7.927105,7.889884,0.037221,0.0212,80.645161,0.005193,1.014201,1.024924
1974-08-19,8.06,0.0,0.0,7.974286,7.872333,7.94755,7.902485,0.045065,0.025973,80.645161,0.004946,1.010749,1.023839
1974-08-20,8.06,0.0,0.0,7.991429,7.880667,7.96485,7.914153,0.050697,0.030918,80.645161,0.004946,1.008581,1.022756
1974-08-21,8.06,0.0,0.0,8.008571,7.889,7.979489,7.924957,0.054532,0.035641,100.0,0.004946,1.006422,1.021676
1974-08-22,8.06,0.0,0.0,8.025714,7.897333,7.991875,7.93496,0.056915,0.039896,100.0,0.004946,1.004272,1.020598
1974-08-23,8.06,0.0,0.0,8.042857,7.903667,8.002356,7.944222,0.058134,0.043543,100.0,0.004789,1.002131,1.01978
1974-08-26,8.06,0.0,0.0,8.06,7.912,8.011224,7.952798,0.058426,0.04652,100.0,0.00452,1.0,1.018706
1974-08-27,8.1,0.004963,0.004951,8.065714,7.921667,8.024882,7.963702,0.06118,0.049452,100.0,0.00457,1.004251,1.022512
1974-08-28,8.1,0.0,0.0,8.071429,7.931333,8.036439,7.973798,0.06264,0.05209,100.0,0.00457,1.00354,1.021266
1974-08-29,8.1,0.0,0.0,8.077143,7.941,8.046217,7.983146,0.063071,0.054286,100.0,0.00457,1.00283,1.020023
1974-08-30,8.13,0.003704,0.003697,8.087143,7.949667,8.059107,7.994024,0.065082,0.056445,100.0,0.004433,1.005299,1.022684
1974-09-02,8.13,0.0,0.0,8.097143,7.960333,8.070014,8.004097,0.065917,0.05834,100.0,0.004122,1.004058,1.021314
1974-09-03,8.13,0.0,0.0,8.107143,7.969,8.079242,8.013423,0.065819,0.059835,100.0,0.003951,1.002819,1.020203
1974-09-04,8.13,0.0,0.0,8.117143,7.978667,8.087051,8.022058,0.064993,0.060867,100.0,0.003848,1.001584,1.018967
1974-09-05,8.13,0.0,0.0,8.121429,7.988333,8.093659,8.030054,0.063605,0.061415,100.0,0.003848,1.001055,1.017734
1974-09-06,8.13,0.0,0.0,8.125714,7.997,8.09925,8.037457,0.061792,0.06149,100.0,0.003822,1.000527,1.016631
1974-09-09,8.13,0.0,0.0,8.13,8.005667,8.10398,8.044312,0.059668,0.061126,100.0,0.003822,1.0,1.015531
1974-09-10,8.13,0.0,0.0,8.13,8.014333,8.107983,8.05066,0.057324,0.060365,100.0,0.003822,1.0,1.014432
1974-09-11,8.13,0.0,0.0,8.13,8.023,8.111371,8.056537,0.054834,0.059259,100.0,0.003822,1.0,1.013337
1974-09-12,8.13,0.0,0.0,8.13,8.033667,8.114237,8.061978,0.052258,0.057859,100.0,0.003456,1.0,1.011991
1974-09-13,8.12,-0.00123,-0.001231,8.128571,8.044,8.115123,8.066276,0.048847,0.056057,87.5,0.00348,0.998946,1.009448
1974-09-16,8.12,0.0,0.0,8.127143,8.052333,8.115874,8.070256,0.045618,0.053969,75.0,0.003272,0.999121,1.008403
1974-09-17,8.12,0.0,0.0,8.125714,8.060667,8.116508,8.073941,0.042568,0.051689,75.0,0.003272,0.999297,1.007361
1974-09-18,8.12,0.0,0.0,8.124286,8.069,8.117046,8.077352,0.039693,0.04929,75.0,0.003272,0.999472,1.00632
1974-09-19,8.12,0.0,0.0,8.122857,8.077333,8.1175,8.080511,0.036989,0.046829,0.0,0.003272,0.999648,1.005282
